System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
4783,William,Gray,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
205,Robert Scott,Irvine,Robert,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7244,Lindsay,Marshall,Lindsay,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4616,Johannes van,Keulen,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
2182,,Lefèvre,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1239,Daniel,Maclise,,,,Individual,,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary) : Painter, Production Person (primary) : Artist, Subject Person",
3813,Alexander R.,Scott,Sandy,,,Individual,Person,Acquisition Source : donor,
1240,,Malcolm,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
6285,Edith,Duke,Edith,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8034,Alexandre Vincent,Sixdeniers,,,,Individual,Person,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",
7934,Johann Heinrich,Lips,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
8984,Jock,Nicol,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3720,P.T.,Bombast,,,,Individual,Person,,
5454,,Litchfield,,,,Individual,Person,,
6778,James,Smith,James,,,Individual,Person,,
7418,Scott,Laverie,Scott,,,,Person,"Production Person (pri & sec), Production Person (primary)",
5888,Kenneth T. W.,Neil,,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
4938,Nicolaes Janz,Visscher,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
23,Rene,Magritte,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
2458,Malcolm,MacGregor,Malcolm,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3878,Richard,Willstätter,,Professor,,Individual,Person,,
5038,,Kelso Abbey,,,,Institution,Corporate,,
7587,Steve,Burnett,Steve,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
4952,Jeremy,Montagu,Jeremy,,,,Person,Acquisition Source : donor,
1555,H.,Sharpe,,,,,Person,"Production Person (pri & sec) : Printer, Production Person (secondary) : Printer",
6673,Gregor,Smith,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5052,Robertus,Scot,,,,Individual,Person,,
6376,C,Stiven,C,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8976,Julie-Ann,Delaney,Julie-Ann,,,Individual,Person,,
2393,Johann Gottlieb,Freyer,Johann,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2607,Camillo,Sambruna,Camillo,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4032,Jean,Calvin,Jean,,,Individual,Person,Subject Person,
2403,,Geo. Wood,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1219,Peter,Lightfoot,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2597,,Henry Keat and Sons,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3248,,Etty,,Miss,,Individual,Person,,Female
3932,Erhard,Ratdolt,,,,Individual,Person,,
8100,Carl-Ludwig Johann,Christineck,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
7989,Richard,Reece,,,,Individual,Person,Subject Person : Sitter,
8090,George,White,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
8089,John,Faber,,,the elder,Individual,Person,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",Male
7990,Johann Georg,Laminit,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
5087,N,Bucknell,N,,,Individual,Person,Acquisition Source : lender,
4987,,BN,,,,Institution,Corporate,,
5447,Maurice,Rugendas,Maurice,,,Individual,Person,,
7581,Michael T R B,Turnbull,Michael,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
861,,Mathematics,,,,Academic,Corporate,Controlling Institution,
1542,Elly,Smith,Elly,,,Individual,Person,,
6012,Alfred,Hackney,Alfred,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
4326,Gilles,Robert de Vaugondy,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
5779,William Henry Fox,Talbot,William,,,Individual,Person,,
5780,,Edinburgh: The Students Representative Council,,,,Institution,Corporate,,
6292,Ruth,Wilson,Ruth,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6302,Leslie,Drummond,Leslie,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6396,Allison E,Sharpe,Allison,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6406,Gillian,Mather,Gillian,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
282,Robert,Barker,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8633,,,,,,,Corporate,,
8758,Janis,Robertson,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5912,Derek,Shiel,Derek,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
156,Jennifer,McRae,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
262,Marion,Nicholson,,,,Individual,,,
552,Vivien M,Smith,,,,Individual,,,
1233,John Blake,MacDonald,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (primary) : Draftsman",
215,William,Trotter,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
5838,Frederick Temple,Hamilton-Temple-Blackwood,Frederick,,1st Marquis of Dufferin and Ava,,Person,Subject Person : Sitter,
7061,Mabel D.,Lawford,Mabel,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3366,Robert Gordon,Latham,,Dr,,Individual,Person,,
5111,William,Guthrie,William,,,Individual,Person,,
6961,,Probably Werner Chr. Schmidt,,,,Business,Corporate,,
8141,Johann Samuel Ludwig,Halle,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
792,Alexander S,Mackay,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
802,John MacDonald,Barrett,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5974,V,Thomson,V,,,,Person,"Production Person (pri & sec), Production Person (primary)",
3020,Christian Tico,Seifert,Tico,Dr,,,Person,Valuation Person,Male
3019,,Scottish National Gallery,,,,Gallery,Corporate,"Borrower, Valuation Person",
6074,John,Flavel,John,,,Individual,Person,,
2919,,Possibly Antoine Courtois,,,,Business,Corporate,,
8127,Thomas,Bowles,,,Sr,Individual,Person,"Production Person (pri & sec) : Publisher, Production Person (secondary) : Publisher",
2929,,Secretan,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3029,Alexander Henry,Rhind,,,,,Person,Subject Person : Sitter,Male
3030,A.,Jardé,,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
4418,Richard,Hynmers,,,,Individual,,"Production Person (pri & sec) : Translator, Production Person (primary) : Translator",
2930,,Virgil,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5637,,Scotland Africa '97 Archive,,,,Institution,Corporate,,
6743,Ottavio,Bertotti Scamozzi,Ottavio,,,Individual,Person,,
8269,Nikki,Bell,Nikki,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
8270,Inês-Hermione,Mulford,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
2978,,Robert Hall or James Hall,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3078,B. D.,Mackenzie,B.D.,,,,Person,Acquisition Source : donor,
6468,Wendy,McMurdo,Wendy,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
499,Robert,Bertram,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
509,Cora Josephine,Gordon,Cora,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Related Person : Wife",Female
510,Giovanni,Ghisolfi  (signed with a monogram I.S.),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7119,Jodocus Badius,Ascensius,Jodocus,,,Individual,Person,,
8266,,Framework,,,,,Corporate,History Location External,
8279,Anthony,Hatwell,Anthony,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8280,Elizabeth,Hatwell,Elizabeth,,,,Person,Acquisition Source : donor,Female
676,Brian,Perrin,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
2719,Vincent,Bach,Vincent,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6645,Sara,Ogilvie,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
7224,Rosemary,Bagshaw,Rosemary,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2720,,Possibly Thiboville-Lamy,,,,Business,Corporate,,
354,Sarah,Russell,,,,Individual,,Current Owner,
6822,H.,Livingstone,H.,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6236,Stanley,Cavaye,,,,Individual,Person,,
8246,Paresh Chandra,Chakraborty,Paresh,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8626,,,,,,,Person,,
7588,Joanna,De Pear,Joanna,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
8831,Tamsin,Croft,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4557,Alexander,Murray,,Sir,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Author, Production Person (primary) : Associated Person, Production Person (primary) : Author",
5249,,"Scott, Walter & Westall, Richard",,,,Association,Corporate,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
2528,,Stamped G.E. Norton,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5250,Robert,Estienne,Robert,,,Individual,Person,,
2746,,Possibly Gautrot,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7857,Richard,Warren,,,,Individual,Person,Subject Person : Sitter,
2154,,Kayser,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
341,David,Scott,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8471,Ann Marie,Gilmore,Ann Marie,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8541,,,,,,,Person,,
16,Bonnie,Dudley-Edwards,,,,Individual,,,
2886,,Weber (The Aeolian Co. Ltd.),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1416,Charles Eden,Wagstaff,Charles Eden,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4762,William,Boutcher (Boutchart),,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
2812,Charles,Sax,Charles,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
8858,Daniel,Cook,Dan,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5388,Alan R.,Walker,Alan,,,Individual,Person,"Production Person (pri & sec) : Drawn by, Production Person (primary) : Drawn by",
6455,Mia,Stanley,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1759,Louis,Panormo,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1760,A,Guiot,,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
493,Simon,Harley,,,,Individual,,,
3880,Catherine,Sharp,Catherine,Mrs,,Individual,Person,Acquisition Source : donor,Female
3879,Robert,Robinson,Robert,Professor,,Individual,Person,,
3162,Johannes,de Bystry,Johannes,,,Individual,Person,,
7674,Giovanni,Argenterio,,,,Individual,Person,Subject Person : Sitter,
447,David Abercrombie,Donaldson,David,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6898,Caroline E. L.,Wilkinson,Caroline,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6908,Joanna I.,Taylor,Joanna,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7008,Ian,Robertson,,,,,Person,"Production Person (pri & sec) : possibly, Production Person (primary) : possibly",
6964,Sam,Goble,Sam,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7064,Thomas,Clapperton,Thomas,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4343,Thomas,Kitchin,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
8627,,,,,,,Person,,
1846,F,Sudre,,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
2857,John,Crang,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4886,Richard W.,Mount,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Map seller, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Map seller, Production Person (primary) : Publisher",
5187,Laura M.,Shedden,Laura,,,Individual,Person,Primary Person : Author,
6466,Margot,Thomson,Margot,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5114,Rigobert,Bonne,Rigobert,,,Individual,Person,,
8571,,,,,,,Person,,
4307,Anne,,,Queen,of Great Britain,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (pri & sec) : Author, Production Person (primary) : Dedicatee, Production Person (primary) : Author",
