System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
437,Jean Baptiste,Greuze  (signed J.B. Greuze),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7728,Nehemiah,Grew,,,,Individual,Person,Subject Person : Sitter,Male
196,Walter,Grieve ARSA,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6672,,Griffiths,,,,,Person,"Production Person (pri & sec) : Etcher, Production Person (primary) : Etcher",Male
6579,Paul,Grime,Paul,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7214,Beatrice Patricia,Grimshaw,Patricia,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6541,Anthony,Gross,Anthony,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7885,John,Grosvenor,,,,Individual,Person,Subject Person : Sitter,
3033,Andrew,Grout,,Dr,,,Person,"Registrar in Charge, Cataloguer",
807,Catherine,Grubb,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Female
7662,Gottfried August,Gründler,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6642,Tulf,Guanay,Tulf,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7672,Johann,Guenther,,,,Individual,Person,Subject Person : Sitter,
7744,Domenico,Guglielmini,,,,Individual,Person,Subject Person : Sitter,
626,Joyce,Gunn Cairns,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6530,Wendy,Gunn,Wendy,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8464,Laura,Guoke,Laura,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8015,George James,Guthrie,,,,Individual,Person,Subject Person : Sitter,
5985,J,Guthrie,J,,,,Person,"Production Person (pri & sec), Production Person (primary)",
501,James,Guthrie,,Sir,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
6517,Karen,Guthrie,Karen,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
7256,Senga,Guthrie,Senga,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
90,Alan,Gwynne-Jones,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6012,Alfred,Hackney,Alfred,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6332,Maria,Hadam,Maria,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7856,John,Hadley,,,,Individual,Person,Subject Person : Sitter,
7805,Johann Jakob,Haid,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
697,George Alexander Eugene Douglas,Haig,George Douglas,Earl,"OBE,KStJ, DL, FRSA",Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist, Researcher",Male
7921,John,Haighton,,,,Individual,Person,Subject Person : Sitter,
7957,Henry,Halford,,Sir,,Individual,Person,Subject Person : Sitter,
8663,Christopher,Hall,Chris,,,,Person,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
8141,Johann Samuel Ludwig,Halle,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
531,John,Halliday,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7995,John James,Halls,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",Male
8250,Ilana,Halperin,Ilana,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
1134,Frans,Hals,,,,Individual,,"Production Person (pri & sec) : after, Production Person (pri & sec) : Artist, Production Person (primary) : after, Production Person (primary) : Artist",Male
7725,Adriano,Halweg,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6663,Rosemary,Hamblin,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8393,Alistair T,Hamilton,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7227,Robert,Hamilton Dalrymple,Robert,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6536,Esther W.,Hamilton,Esther,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
5953,George,Hamilton,George,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7038,J,Hamilton Glass,J,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
367,WD,Hamilton,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8261,William,Hamilton,William,Sir,"9th Baronet, FRSE, DD, FSAS",,Person,Subject Person : Sitter,Male
5838,Frederick Temple,Hamilton-Temple-Blackwood,Frederick,,1st Marquis of Dufferin and Ava,,Person,Subject Person : Sitter,
232,H,Hampton,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8942,Jack,Handscombe,Jack,,,,Person,"Depositor, Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6322,Carol,Handyside,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6680,June,Hanlon,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1498,William,Hannaford,William,,,,Person,Valuation Person,Male
8294,Elizabeth M.,Hansen,Elizabeth,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
3058,Lys,Hansen,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
7824,Simon,Harcourt,,,,Individual,Person,Subject Person : Sitter,
443,Gwen,Hardie,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6824,Gwen W.,Hardie,Gwen,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7060,James N.,Hardie,James,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6014,R,Hardie,R,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7924,Edward,Harding,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (pri & sec) : Publisher, Production Person (primary) : Engraver, Production Person (secondary) : Publisher",
7925,"Sylvester, Sylvester","Harding, Harden",,,,Individual,Person,"Production Person (pri & sec) : Draughtsman/designer and Publisher, Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver, Production Person (secondary) : Draughtsman/designer and Publisher",
6665,Daphne,Hardy-Henrion,Daphne,,,,Person,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Female
623,Bill,Hare,,,,Individual,,Current Owner,Male
7845,Henry,Harington,,,,Individual,Person,Subject Person : Sitter,
8839,,"Harlan & Weaver, Inc.",,,,,Corporate,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
8430,Marjie,Harlick,Marjie,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
200,Kevin,Harman,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
806,Lawren Stewart,Harris,Lawren,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6503,Mark,Harris,Mark,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8391,Molly,Harris,Molly,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
621,Tomás Joseph,Harris,Tommy,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
495,Anthony,Harrison,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
7285,Jessica,Harrison,Jessica,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7793,John,Harrison,,,,Individual,Person,Subject Person : Sitter,Male
6412,Alistair,Hartleby (?),Alistair,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6532,Arabella,Harvey,Arabella,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
8074,Gideon,Harvey,,,the elder,Individual,Person,Subject Person : Sitter,Male
92,Jake,Harvey,,,,Individual,,"Current Owner, Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8879,Michael,Harvey,Michael,,,,Person,"Production Person (pri & sec) : Collaborator, Production Person (primary) : Collaborator",
7909,Busick,Harwood,,,,Individual,Person,Subject Person : Sitter,
8170,Charles,Hatchett,,,,Individual,Person,Subject Person : Sitter,
8279,Anthony,Hatwell,Anthony,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8280,Elizabeth,Hatwell,Elizabeth,,,,Person,Acquisition Source : donor,Female
7862,Thomas,Haweis,,Rev.,,Individual,Person,Subject Person : Sitter,Male
7866,William,Hawes,,,,Individual,Person,Subject Person : Sitter,Male
5851,Anna,Hawkins,Anna,,,Individual,Person,"Cataloguer, Loc'n Authoriser, Loc'n Mover",
7526,Eden,Hawkins,Eden,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7640,Samuel,Haworth,,,,Individual,Person,Subject Person : Sitter,Male
8142,Alexander,Hay,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
8934,Stephanie,Hay,Stephanie,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
6583,Jan,Haycoe,Jan,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7874,John,Haygarth,,,,Individual,Person,Subject Person : Sitter,Male
8095,Francis,Hayman,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",Male
87,Peter,Hayman,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6847,Alastair R. W.,Hearsum,Alastair,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7931,James,Heath,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
7900,John,Heaviside,,,,Individual,Person,Subject Person : Sitter,
7811,William,Heberden,,,,Individual,Person,Subject Person : Sitter,Male
8440,Michael,Hecht,Michael,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
304,James A H,Hector,James,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
5988,Jane,Heggie,Jane,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6842,Judith A.,Heller,Judith,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8143,,Helmstadt,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
1505,Alexander,Henderson,Alexander,M.A.,,Individual,Person,Subject Person : Sitter,Male
6432,Alice,Henderson,Alice,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6520,Robert,Henderson Blyth,Robert,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6881,Brian D.,Henderson,Brian,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
56,Keith,Henderson,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6388,L,Henniker,L,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6900,Linda A.,Henniker,Linda,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3202,John,Henning,John,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6845,Ursula M.,Henning,Ursula,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7002,Linda,Hennker,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7663,Benoît Louis,Henriquez,,,,Individual,Person,"Production Person (pri & sec) : Engraver and publisher, Production Person (primary) : Engraver and publisher",
912,John Stewart,Hepburn,John,R.S.A.,,Individual,Person,Subject Person : Sitter,Male
5895,Barbara,Hepworth,Barbara,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
730,George Edwards,Hering,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
483,Josef,Herman,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
554,Patrick,Heron,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",Male
209,John Frederick,Herring  (1795-1865),,,Senior,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3321,Hugh,Heugh,Hugh,Rev,DD,Individual,Person,Subject Person : Sitter,Male
7261,Fiona,Hewitt,Fiona,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
431,Jennifer,Hex,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
147,Jan van der,Heyden,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6869,Jim,Hickey,Jim,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
