System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
1809,Thomas,Glen,Thomas,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Maker, Acquisition Source : vendor",
2722,,Glier,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2619,August Clemens,Glier,August,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2422,Robert,Goble,Robert,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6964,Sam,Goble,Sam,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2388,,Godfrey,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1553,Charles,Godfrey,,,,,Person,"Production Person (pri & sec) : Arranger, Production Person (secondary) : Arranger",
1115,John,Godfrey,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1116,Richard Bernard,Godfrey,Richard Bernard,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1933,,Godfroy aîné,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2252,Clair,Godfroy,Clair,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2134,Frédéric Eléanor,Godfroy,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2535,N,Godfroy,N,,jeune,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1117,Jan,Goeree,,,,Individual,,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",
4310,Jan,Goeree,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
1118,Johann Wolfgang von,Goethe,,,,Individual,,"Secondary Person : Author, Production Person (pri & sec) : Dramatist, Production Person (primary) : Dramatist, Subject Person",
2255,C,Golde,C,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2299,Carl Theodor,Golde,Carl,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1119,Richard,Golding,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1736,,Goldt,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4633,J.,Goldy,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
1120,Edward,Goodall,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4873,James,Goodall,,,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
2006,,Goodison,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2527,,Goodlad & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1121,Joseph,Goodyear,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4916,Pieter,Goos,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Author, Production Person (pri & sec) : Engraver, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Author, Production Person (primary) : Engraver, Production Person (primary) : Publisher",
4328,Alexander,Gordon,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
1122,,Gordon Fraser Gallery,,,,,,"Production Person (pri & sec) : Publisher, Production Person (secondary) : Publisher",
4516,George,Gordon,,Duke,of Gordon,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Landowner, Production Person (primary) : Associated Person, Production Person (primary) : Landowner",
4009,George Hamilton,Gordon,George,Earl,of Aberdeen,,Person,Subject Person,
4582,James,Gordon,,,of Moorplace,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4925,James,Gordon,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Draughtsman, Production Person (pri & sec) : Artist, Production Person (pri & sec) : Author, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Surveyor, Production Person (primary) : Draughtsman, Production Person (primary) : Artist, Production Person (primary) : Author",
168,John Watson,Gordon,John Watson,Sir,"PRSA, RA",Individual,,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary) : Painter, Production Person (primary) : Artist, Subject Person : Sitter",Male
4734,Patrick,Gordon,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
4741,Patrick,Gordon,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
4257,Robert,Gordon,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Dedicator, Production Person (pri & sec) : Draughtsman, Production Person (pri & sec) : Compiler, Production Person (pri & sec) : Sitter, Production Person (pri & sec) : Author, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Dedicator, Production Person (primary) : Draughtsman, Production Person (primary) : Compiler, Production Person (primary) : Sitter, Production Person (primary) : Author, Production Person (primary) : Publisher",
4259,Robert,Gordon,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Author, Production Person (primary) : Mapmaker, Production Person (primary) : Author",
4493,Robert,Gordon,,Sir,of Dallas,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4874,A.,Gorrie,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4079,Charles,Gough,Charles,,,Individual,Person,Subject Person,
7371,Jean-Claude,Goujon,Jean-Claude,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4825,Francis,Gould,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (pri & sec) : Draughtsman, Production Person (primary) : Copyist, Production Person (primary) : Draughtsman",
2132,,Goulding,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1888,,Goulding & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2943,,Goulding & D'Almaine,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2518,,Goulding and Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2504,,Goulding D'Almaine and Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2513,,Goulding D'Almaine Potter and Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1892,,"Goulding, D'Almaine, Potter & Co",,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5245,Gavin,Gourlay,,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4149,Niel,Gow,Niel,,,Individual,Person,Subject Person,
276,William,Gowan,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",
2305,,Graessel,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7515,,Graf,,,,,Person,"Production Person (pri & sec) : school, Production Person (primary) : school",
4002,James,Graham,James,Marquis,of Montrose,,Person,Subject Person,
4511,James,Graham,,Earl,of Montrose,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
3988,John,Graham,John,Viscount Dundee,,Individual,Person,Subject Person,
1123,Peter,Graham,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (primary) : Draftsman",
1124,John,Graham-Gilbert,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3561,James,Grahame,James,,,Individual,Person,Subject Person,
4911,Theodor,Graminaeus,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
2330,J.M.,Grassi,J.M.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4847,William,Gravatt,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Author, Production Person (primary) : Surveyor, Production Person (primary) : Author",
1125,Robert,Graves,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4409,Gilbert,Gray,,,,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (primary) : Dedicatee",
4783,William,Gray,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
1126,George,Greatbach,,,,Individual,,"Production Person (pri & sec) : Printmaker, Production Person (pri & sec) : Engraver, Production Person (primary) : Printmaker, Production Person (secondary) : Engraver",
1127,William,Greatbach,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1128,Charles,Green,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2077,John,Green,John,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1595,W. T.,Green,W. T.,,,,Person,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1129,John,Greenaway,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4315,Robert,Greene,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4720,Robert,Greene,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
1130,John,Greenshields,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4300,David,Gregory,,,,Individual,,"Production Person (pri & sec) : Mathematician, Production Person (primary) : Mathematician",
5407,David,Gregory,David,,,Individual,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
1131,John,Greig,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2558,Augustin,Grenser,Augustin,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2168,Johann Heinrich Wilhelm,Grenser,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2184,Carl,Grevé,Carl,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
5150,Jacques,Grévin,Jacques,,,Individual,Person,"Document Publisher, Production Person (pri & sec) : Editor, Production Person (primary) : Editor",
4410,James,Grey,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4341,George,Grierson,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
2384,,Griesbacher,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1558,John C.,Grieve,John C.,,,,Person,"Production Person (pri & sec) : Composer, Production Person (secondary) : Composer",
2072,H,Gronitz,H,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1132,Francis,Grose,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2915,,Gross & Brambach,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4219,James,Grossart,James,,,Individual,Person,Acquisition Source : donor,
4411,James,Grosset,,,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4071,Hugo,Grotius,Hugo,,,Individual,Person,Subject Person,
396,Andy,Grout,Andy,Dr,,Individual,Person,Cataloguer,Male
2392,,Grundmann,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1708,,Grunert,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7352,Andrea,Guarneri,Andrea,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2869,Honofrio,Guarracino,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2366,George,Guerre,George,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2263,Georges,Guerre,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
1830,T.S.,Guest,T.S.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1820,,Guiblin,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1819,,Guichard,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
5005,, Guilbaut,,,,Individual,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
